,Citing ID,Citing Venue Name,Citing Venue SciMap Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap Name,Cited Venue SciMap ID,Cited Publication Year
7542,1827786,NA,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7543,1828413,NA,NA,NA,2016,1080491,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
7544,1086862,NA,NA,NA,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7545,1087152,Mod.Phys.Lett.,NA,NA,2011,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7546,1087228,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7547,1087241,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7548,1094870,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7549,1116664,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7550,1117490,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7551,1184326,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7552,1206872,NA,NA,NA,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7553,1223796,JCAP,NA,NA,2013,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7554,1226895,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7555,1231634,Comput.Phys.Commun.,COMPUTER PHYSICS COMMUNICATIONS,4211,2014,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7556,1238652,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7557,1251229,EPJ Web Conf.,NA,NA,2013,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7558,1397737,Acta Polytech.,NA,NA,2013,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7559,1591195,NA,NA,NA,2012,1083310,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012
7560,1122617,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7561,1123894,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2012,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7562,1187977,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7563,1189648,Mod.Phys.Lett.,NA,NA,2012,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7564,1193867,NA,NA,NA,2015,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7565,1194082,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7566,1215065,NA,NA,NA,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7567,1216490,Adv.Space Res.,NA,NA,2014,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7568,1221369,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7569,1232949,Braz.J.Phys.,BRAZILIAN JOURNAL OF PHYSICS,2803,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7570,1242588,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7571,1242715,EPJ Web Conf.,NA,NA,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7572,1245460,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2014,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7573,1251229,EPJ Web Conf.,NA,NA,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7574,1255629,NA,NA,NA,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7575,1255629,NA,NA,NA,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7576,1294118,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2015,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7577,1297355,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7578,1339237,EPJ Web Conf.,NA,NA,2015,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7579,1352789,NA,NA,NA,2014,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7580,1412675,NA,NA,NA,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7581,1412680,NA,NA,NA,2013,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7582,1429471,NA,NA,NA,2015,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7583,1483642,PoS,NA,NA,2015,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7584,1496091,Nucl.Part.Phys.Proc.,NA,NA,2016,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7585,1635140,NA,NA,NA,2016,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7586,1709221,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7587,1712011,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2019,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7588,1725397,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2019,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7589,1734633,EPJ Web Conf.,NA,NA,2019,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7590,1750372,PoS,NA,NA,2019,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7591,1782892,NA,NA,NA,2019,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7592,1800397,Phys.Rev.,PHYSICAL REVIEW D,14759,2020,1089093,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012
7593,1115761,JCAP,NA,NA,2012,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7594,1124009,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7595,1182009,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7596,1185587,Nucl.Phys.,NUCLEAR PHYSICS A,13919,2014,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7597,1191401,NA,NA,NA,2012,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7598,1218458,Mod.Phys.Lett.,NA,NA,2012,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7599,1225407,Riv.Nuovo Cim.,NA,NA,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7600,1236568,JCAP,NA,NA,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7601,1238027,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7602,1245588,Comput.Phys.Commun.,COMPUTER PHYSICS COMMUNICATIONS,4211,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7603,1246732,JCAP,NA,NA,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7604,1253281,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7605,1255627,NA,NA,NA,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7606,1261401,NA,NA,NA,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7607,1265676,NA,NA,NA,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7608,1281655,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2014,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7609,1325351,NA,NA,NA,2012,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7610,1339970,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7611,1343979,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7612,1375006,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7613,1383248,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7614,1394130,Phys.Rev.,PHYSICAL REVIEW D,14759,2016,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7615,1398539,NA,NA,NA,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7616,1398539,NA,NA,NA,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7617,1398539,NA,NA,NA,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7618,1399028,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2016,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7619,1412999,NA,NA,NA,2013,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7620,1417077,J.Phys.,NA,NA,2016,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7621,1421898,JCAP,NA,NA,2017,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7622,1457520,PoS,NA,NA,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7623,1467525,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2016,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7624,1483367,PoS,NA,NA,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7625,1483403,PoS,NA,NA,2015,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7626,1677171,NA,NA,NA,2018,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7627,1678133,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2018,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7628,1696691,Phys.Rev.,PHYSICAL REVIEW D,14759,2018,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7629,1744885,NA,NA,NA,2019,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7630,1763222,NA,NA,NA,2014,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7631,1798784,NA,NA,NA,2014,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7632,1814801,NA,NA,NA,2020,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7633,1815301,NA,NA,NA,2020,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7634,1828957,NA,NA,NA,2020,1089833,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
7635,1087228,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1111580,Nature,NATURE,13439,2012
7636,1094789,Rev.Mod.Phys.,REVIEWS OF MODERN PHYSICS,16732,2013,1111580,Nature,NATURE,13439,2012
7637,1107638,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1111580,Nature,NATURE,13439,2012
7638,1112715,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2012,1111580,Nature,NATURE,13439,2012
7639,1114445,JCAP,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7640,1114734,NA,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7641,1115406,Phys.Lett.,PHYSICS LETTERS B,14781,2012,1111580,Nature,NATURE,13439,2012
7642,1116392,NA,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7643,1116613,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2013,1111580,Nature,NATURE,13439,2012
7644,1116940,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2012,1111580,Nature,NATURE,13439,2012
7645,1116992,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1111580,Nature,NATURE,13439,2012
7646,1117157,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1111580,Nature,NATURE,13439,2012
7647,1119469,J.Geophys.Res.Space Phys.,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7648,1119469,J.Geophys.Res.Space Phys.,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7649,1121510,Publ.Astron.Soc.Austral.,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7650,1122139,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1111580,Nature,NATURE,13439,2012
7651,1122829,JCAP,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7652,1122941,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2012,1111580,Nature,NATURE,13439,2012
7653,1123062,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1111580,Nature,NATURE,13439,2012
7654,1123321,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2012,1111580,Nature,NATURE,13439,2012
7655,1123342,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2012,1111580,Nature,NATURE,13439,2012
7656,1127209,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2013,1111580,Nature,NATURE,13439,2012
7657,1180146,JCAP,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7658,1183767,JCAP,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7659,1184577,Res.Astron.Astrophys.,RESEARCH IN ASTRONOMY AND ASTROPHYSICS,16550,2012,1111580,Nature,NATURE,13439,2012
7660,1185190,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2014,1111580,Nature,NATURE,13439,2012
7661,1185724,NA,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7662,1188007,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1111580,Nature,NATURE,13439,2012
7663,1188117,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2013,1111580,Nature,NATURE,13439,2012
7664,1188161,Phys.Rev.,PHYSICAL REVIEW D,14759,2012,1111580,Nature,NATURE,13439,2012
7665,1188650,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2013,1111580,Nature,NATURE,13439,2012
7666,1188945,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1111580,Nature,NATURE,13439,2012
7667,1189166,JCAP,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7668,1193025,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2013,1111580,Nature,NATURE,13439,2012
7669,1193429,PoS,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7670,1193431,PoS,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7671,1193895,NA,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7672,1194048,Mon.Not.Roy.Astron.Soc.,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7673,1197342,Phys.Lett.,PHYSICS LETTERS B,14781,2013,1111580,Nature,NATURE,13439,2012
7674,1201888,JCAP,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7675,1203761,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2012,1111580,Nature,NATURE,13439,2012
7676,1205007,PoS,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7677,1205838,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2012,1111580,Nature,NATURE,13439,2012
7678,1206821,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2013,1111580,Nature,NATURE,13439,2012
7679,1209467,Front.Phys.(Beijing),NA,NA,2013,1111580,Nature,NATURE,13439,2012
7680,1209836,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7681,1210318,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2012,1111580,Nature,NATURE,13439,2012
7682,1210608,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2013,1111580,Nature,NATURE,13439,2012
7683,1211344,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7684,1215038,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1111580,Nature,NATURE,13439,2012
7685,1215039,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1111580,Nature,NATURE,13439,2012
7686,1216438,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2013,1111580,Nature,NATURE,13439,2012
7687,1218458,Mod.Phys.Lett.,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7688,1221369,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1111580,Nature,NATURE,13439,2012
7689,1221481,JCAP,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7690,1223049,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7691,1224507,Front.in Phys.,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7692,1225407,Riv.Nuovo Cim.,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7693,1227434,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1111580,Nature,NATURE,13439,2012
7694,1231938,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2013,1111580,Nature,NATURE,13439,2012
7695,1232099,Phys.Part.Nucl.,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7696,1232981,J.Phys.,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7697,1233037,Adv.High Energy Phys.,ADVANCES IN HIGH ENERGY PHYSICS,701,2014,1111580,Nature,NATURE,13439,2012
7698,1237891,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2013,1111580,Nature,NATURE,13439,2012
7699,1238027,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1111580,Nature,NATURE,13439,2012
7700,1238250,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7701,1238265,JCAP,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7702,1238371,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1111580,Nature,NATURE,13439,2012
7703,1238579,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1111580,Nature,NATURE,13439,2012
7704,1238667,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2013,1111580,Nature,NATURE,13439,2012
7705,1239564,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7706,1240634,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2013,1111580,Nature,NATURE,13439,2012
7707,1243890,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7708,1244816,PoS,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7709,1244987,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,1111580,Nature,NATURE,13439,2012
7710,1245136,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2013,1111580,Nature,NATURE,13439,2012
7711,1245142,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2013,1111580,Nature,NATURE,13439,2012
7712,1245977,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7713,1246852,Phys.Lett.,PHYSICS LETTERS B,14781,2015,1111580,Nature,NATURE,13439,2012
7714,1251229,EPJ Web Conf.,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7715,1251230,EPJ Web Conf.,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7716,1255621,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7717,1255621,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7718,1256914,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7719,1260555,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7720,1261401,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7721,1262276,Mon.Not.Roy.Astron.Soc.,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7722,1262277,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2014,1111580,Nature,NATURE,13439,2012
7723,1262774,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2015,1111580,Nature,NATURE,13439,2012
7724,1264751,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7725,1265369,Front.Phys.(Beijing),NA,NA,2013,1111580,Nature,NATURE,13439,2012
7726,1265676,NA,NA,NA,2013,1111580,Nature,NATURE,13439,2012
7727,1266221,Braz.J.Phys.,BRAZILIAN JOURNAL OF PHYSICS,2803,2014,1111580,Nature,NATURE,13439,2012
7728,1266405,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2014,1111580,Nature,NATURE,13439,2012
7729,1266412,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7730,1266726,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2014,1111580,Nature,NATURE,13439,2012
7731,1266897,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7732,1273546,JHEAp,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7733,1276469,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2014,1111580,Nature,NATURE,13439,2012
7734,1277031,NA,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7735,1277341,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2014,1111580,Nature,NATURE,13439,2012
7736,1277359,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2015,1111580,Nature,NATURE,13439,2012
7737,1280503,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2015,1111580,Nature,NATURE,13439,2012
7738,1282411,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2014,1111580,Nature,NATURE,13439,2012
7739,1282882,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2014,1111580,Nature,NATURE,13439,2012
7740,1283561,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2014,1111580,Nature,NATURE,13439,2012
7741,1286121,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7742,1295461,Mon.Not.Roy.Astron.Soc.,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7743,1297349,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2014,1111580,Nature,NATURE,13439,2012
7744,1297360,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2014,1111580,Nature,NATURE,13439,2012
7745,1298158,PoS,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7746,1298490,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7747,1298492,Mon.Not.Roy.Astron.Soc.,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7748,1298779,Mon.Not.Roy.Astron.Soc.,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7749,1298953,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2014,1111580,Nature,NATURE,13439,2012
7750,1299644,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7751,1304259,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2014,1111580,Nature,NATURE,13439,2012
7752,1304417,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2015,1111580,Nature,NATURE,13439,2012
7753,1304914,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7754,1305417,JCAP,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7755,1305608,Mon.Not.Roy.Astron.Soc.,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7756,1307221,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2015,1111580,Nature,NATURE,13439,2012
7757,1312246,Phys.Usp.,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7758,1312700,NA,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7759,1313078,JCAP,NA,NA,2015,1111580,Nature,NATURE,13439,2012
7760,1315072,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,1111580,Nature,NATURE,13439,2012
7761,1315085,Mon.Not.Roy.Astron.Soc.,NA,NA,2015,1111580,Nature,NATURE,13439,2012
7762,1315770,NA,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7763,1319962,Phys.Rept.,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,14792,2014,1111580,Nature,NATURE,13439,2012
7764,1322067,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2015,1111580,Nature,NATURE,13439,2012
7765,1325351,NA,NA,NA,2012,1111580,Nature,NATURE,13439,2012
7766,1325946,NA,NA,NA,2014,1111580,Nature,NATURE,13439,2012
7767,1326765,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2014,1111580,Nature,NATURE,13439,2012
7768,1327595,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2014,1111580,Nature,NATURE,13439,2012
7769,1328443,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2015,1111580,Nature,NATURE,13439,2012
7770,1330109,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2015,1111580,Nature,NATURE,13439,2012
7771,1330119,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2015,1111580,Nature,NATURE,13439,2012
