,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1991,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
371,1469040,Supplement: The Rate of Binary Black Hole Mergers Inferred from Advanced LIGO Observations Surrounding GW150914,published;hep;core;citeable;arxiv,Astrophys.J.Suppl.,,,,,"ApJS, 227, 14, 2016",,,59,LIGO Scientific;Virgo,LIGO;VIRGO,astro-ph.HE;Astrophysics;astro-ph.IM;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,12,15
372,1469395,GW151226: Observation of Gravitational Waves from a 22-Solar-Mass Binary Black Hole Coalescence,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,2493,LIGO Scientific;Virgo,LIGO;VIRGO,Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,160,610,700,543,445
373,1469423,Binary Black Hole Mergers in the first Advanced LIGO Observing Run,hep;core;citeable;published,Phys.Rev.,,,,,"Phys. Rev. X 6, 041015 (2016)",PHYSICAL REVIEW D,14759,1183,LIGO Scientific;Virgo,LIGO;VIRGO,Gravitation and Cosmology;Astrophysics;gr-qc;astro-ph.CO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,283,267,259,315
374,1473005,Small optic suspensions for Advanced LIGO input optics and other precision optical experiments,published;hep;core;citeable;arxiv,Rev.Sci.Instrum.,,,,,,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,,,LIGO,physics.ins-det;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1473037,Results of the deepest all-sky survey for continuous gravitational waves on LIGO S6 data running on the Einstein@Home volunteer distributed computing project,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,36,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,10,6,4
376,1474226,Locking the Advanced LIGO Gravitational Wave Detector: with a focus on the Arm Length Stabilization Technique,hep;thesis;core,NA,,,,,,NA,NA,1,,LIGO,Gravitation and Cosmology,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
377,1474639,A Study on the Characterization and Implementation of Tools for Advanced LIGO,hep;thesis;core,NA,,,,,,NA,NA,,,LIGO,Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1474656,Search for continuous gravitational waves from neutron stars in globular cluster NGC 6544,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,16,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,3
379,1478010,Upper Limits on the Rates of Binary Neutron Star and Neutron Star–black Hole Mergers From Advanced Ligo’s First Observing run,published;hep;core;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,161,LIGO Scientific;Virgo,LIGO;VIRGO,astro-ph.HE;Astrophysics;astro-ph.CO;gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,48,31,16
380,1478569,Exploring the Sensitivity of Next Generation Gravitational Wave Detectors,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,485,LIGO Scientific,LIGO,astro-ph.IM;Instrumentation;astro-ph.CO;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,90,143,213
381,1479757,The basic physics of the binary black hole merger GW150914,published;hep;core;citeable;arxiv,Annalen Phys.,,,,,,,,60,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,12,14
382,1480333,Overview of Advanced LIGO Adaptive Optics,hep;core;citeable;arxiv,Appl.Opt.,,,,,,,,29,aLIGO,aLIGO,physics.ins-det;Instrumentation;astro-ph.IM;physics.optics;General Physics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,13
383,1483407,Joint search for gravitational waves and high energy neutrinos with the VIRGO-LIGO and ANTARES detectors,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,ANTARES;LIGO Scientific;VIRGO,ANTARES;VIRGO;LIGO,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1483954,High-energy follow-up studies of gravitational wave transient events,hep;core;conferencepaper;citeable,PoS,1389798,,,,,,,,,LIGO;VIRGO,Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1492728,Measuring neutron star tidal deformability with Advanced LIGO: a Bayesian analysis of neutron star - black hole binary observations,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,24,,LIGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,13
386,1496611,All-sky search for short gravitational-wave bursts in the first Advanced LIGO run,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,63,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,14,17
387,1499030,Inflationary primordial black holes for the LIGO gravitational wave events and pulsar timing array experiments,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,116,,LIGO,astro-ph.CO;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,32,39
388,1499839,Effects of waveform model systematics on the interpretation of GW150914,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,Class. Quantum Grav. 34 (2017) 104002,CLASSICAL AND QUANTUM GRAVITY,3723,95,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,24,24
389,1499860,Search for Gravitational Waves Associated with Gamma-Ray Bursts During the First Advanced LIGO Observing Run and Implications for the Origin of GRB 150906B,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,42,LIGO Scientific;Virgo;IPN,LIGO;VIRGO,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,11,12
390,1499861,Bose-Einstein-condensed scalar field dark matter and the gravitational wave background from inflation: new cosmological constraints and its detectability by LIGO,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,28,,LIGO,astro-ph.CO;Astrophysics;gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,7
391,1502061,Upper Limits on the Stochastic Gravitational-Wave Background from Advanced LIGO’s First Observing Run,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,218,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.CO;Astrophysics;astro-ph.HE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,61,62,68
392,1502062,Directional Limits on Persistent Gravitational Waves from Advanced LIGO’s First Observing Run,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,70,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.CO;Astrophysics;astro-ph.HE;astro-ph.IM;Instrumentation,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,17,18
393,1502079,Updates to the Fermi-GBM Short GRB Targeted Offline Search in Preparation for LIGO's Second Observing Run,hep;core;citeable;arxiv,NA,,,,,,NA,NA,17,GBM-LIGO,LIGO,astro-ph.IM;Instrumentation;astro-ph.HE;Astrophysics;Instrumentation;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4
394,1502089,Detectability of gravitational waves from binary black holes: Impact of precession and higher modes,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,49,,LIGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,8,21
395,1503357,Using galaxy formation simulations to optimize LIGO follow-up observations,published;hep;core;citeable;arxiv,Mon.Not.Roy.Astron.Soc.,,,,,,,,1,,LIGO,astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,1505712,Validating gravitational-wave detections: The Advanced LIGO hardware injection system,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,30,,LIGO,astro-ph.IM;Instrumentation;gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,5
397,1507291,The most powerful astrophysical events: Gravitational-wave peak luminosity of binary black holes as predicted by numerical relativity,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,"Phys. Rev. D 96, 024006 (2017)",PHYSICAL REVIEW D,14759,24,,LIGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,9
398,1510858,First search for gravitational waves from known pulsars with Advanced LIGO,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,128,LIGO Scientific;Virgo,LIGO;VIRGO,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,38,25
399,1513271,Implications of the low binary black hole aligned spins observed by LIGO,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,45,,LIGO,astro-ph.HE;Astrophysics;astro-ph.SR;gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,18
400,1513638,Effects of transients in LIGO suspensions on searches for gravitational waves,published;hep;core;citeable;arxiv,Rev.Sci.Instrum.,,,,,,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,3,LSC Instrument;LIGO Scientific,LIGO,astro-ph.IM;Instrumentation,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
401,1514388,GW150914: Observation of gravitational waves from a binary black hole merger,hep;core;conferencepaper;citeable,Nuovo Cim.,1514169,,,,,RIVISTA DEL NUOVO CIMENTO,17049,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,1516543,Counting Black Holes: The Cosmic Stellar Remnant Population and Implications for LIGO,published;hep;core;citeable;arxiv,Mon.Not.Roy.Astron.Soc.,,,,,,,,37,,LIGO,astro-ph.GA;Astrophysics;astro-ph.HE;astro-ph.SR,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,7
403,1518339,Search for High-energy Neutrinos from Gravitational Wave Event GW151226 and Candidate LVT151012 with ANTARES and IceCube,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,62,ANTARES;IceCube;LIGO Scientific;Virgo,ANTARES;ICECUBE;LIGO;VIRGO,astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,19,16
404,1591085,Design of a tuned mass damper for high quality factor suspension modes in Advanced LIGO,hep;core;citeable;published,Rev.Sci.Instrum.,,,,,,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,3,,AdvLIGO,Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
405,1591265,Results From The First Science Run Of Advanced GW Detectors,hep;core;conferencepaper,NA,1589812,9782954640099,,,,NA,NA,,LIGO Scientific,LIGO;VIRGO,Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1591323,Search for gravitational waves from Scorpius X-1 in the first Advanced LIGO observing run with a hidden Markov model,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,43,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,15
407,1591690,Search for intermediate mass black hole binaries in the first observing run of Advanced LIGO,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,82,LIGO Scientific;Virgo,AdvLIGO;VIRGO;LIGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,26,17
408,1596535,Doing outreach with the first direct observation of gravitational waves,hep;core;conferencepaper;citeable,PoS,1507019,,,,,,,,Virgo;LIGO Scientific,VIRGO;LIGO,Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1597097,The Influence of Dual-Recycling on Parametric Instabilities at Advanced LIGO,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,A C Green et al 2017 Class. Quantum Grav. 34 205004,CLASSICAL AND QUANTUM GRAVITY,3723,8,,LIGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation;physics.optics;General Physics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
410,1600040,Data Access for LIGO on the OSG,conferencepaper;hep;core;citeable;arxiv,NA,,,,,,NA,NA,10,,LIGO,cs.DC;Computing;astro-ph.IM;Instrumentation,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3
411,1602288,Simulations as crucial tools for GW experiments,hep;core;conferencepaper,NA,1600276,,,,,NA,NA,,,LIGO,Instrumentation,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1602334,GW170104: Observation of a 50-Solar-Mass Binary Black Hole Coalescence at Redshift 0.2,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,1955,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,234,650,553,496
413,1604232,Upper Limits on Gravitational Waves from Scorpius X-1 from a Model-Based Cross-Correlation Search in Advanced LIGO Data,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,33,LIGO Scientific;Virgo,LIGO;VIRGO,astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,10
414,1605082,On the time lags of the LIGO signals,published;hep;core;citeable;arxiv,JCAP,,,,,,,,21,,LIGO,astro-ph.IM;Instrumentation;gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3
415,1605547,Misaligned Spin Merging Black Holes in Modified Gravity (MOG),hep;core;citeable;arxiv,NA,,,,,,NA,NA,5,LIGO,LIGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics;Gravitation and Cosmology;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
416,1606304,"Evolutionary roads leading to low effective spins, high black hole masses, and O1/O2 rates for LIGO/Virgo binary black holes",published;hep;core;citeable;arxiv,Astron.Astrophys.,,,,,"A&A 636, A104 (2020)",ASTRONOMY AND ASTROPHYSICS,2093,148,,LIGO,Astrophysics;astro-ph.HE;gr-qc,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,34,81
417,1607217,Deep Transfer Learning: A new deep learning glitch classification method for advanced LIGO,hep;core;citeable;arxiv,NA,,,,,,NA,NA,17,,AdvLIGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation;cs.CV;Computing;cs.LG;cs.NE;Gravitation and Cosmology;Instrumentation;Computing,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,4
418,1607252,Data Analysis of Massive Gravitational Waves from Gamma Ray Bursts,published;hep;core;citeable;arxiv,Int.J.Mod.Phys.,,,,,,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,,,LIGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1607435,The Sound of Gravity,hep;core;conferencepaper;citeable,PoS,1607410,,,,,,,,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1609208,All-sky Search for Periodic Gravitational Waves in the O1 LIGO Data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,63,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,16,14
421,1609228,First low-frequency Einstein@Home all-sky search for continuous gravitational waves in Advanced LIGO data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,52,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,12,20
422,1609554,Realisation Of The ALIGO Fused Silica Suspension,hep;conferencepaper,NA,1268858,,,,,NA,NA,,,AdvLIGO,Instrumentation,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1609613,What if LIGO’s gravitational wave detections are strongly lensed by massive galaxy clusters?,published;hep;core;citeable;arxiv,Mon.Not.Roy.Astron.Soc.,,,,,,,,41,,LIGO,astro-ph.HE;Astrophysics;astro-ph.GA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,22
424,1614634,Optimally setting up directed searches for continuous gravitational waves in Advanced LIGO O1 data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,11,,LIGO,gr-qc;Gravitation and Cosmology,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4
425,1615808,Calibration uncertainty for Advanced LIGO’s first and second observing runs,hep;core;citeable;published,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,78,LIGO Scientific,LIGO,Instrumentation;astro-ph.IM;Instrumentation,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,28,32
426,1616071,Black hole quasinormal modes in the era of LIGO,published;conferencepaper;hep;core;citeable;arxiv,Braz.J.Phys.,,,,,,BRAZILIAN JOURNAL OF PHYSICS,2803,12,,LIGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
427,1616081,Matter Effects on LIGO/Virgo Searches for Gravitational Waves from Merging Neutron Stars,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,8,,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4
428,1617995,Gravitational wave signature of a mini creation event (MCE),published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,,,LIGO,gr-qc;Gravitation and Cosmology,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1620787,The Current Status of LIGO,hep;core;conferencepaper,NA,1620850,,,,,NA,NA,,,LIGO,Gravitation and Cosmology,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1621722,Searches for Gravitational Waves from Compact Binary Coalescences with the LIGO and Virgo Detectors,hep;core;conferencepaper;citeable,AIP Conf.Proc.,892218,,,,,AIP CONFERENCE PROCEEDINGS,907,,LIGO Scientific;Virgo Scientific,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;Astrophysics;Gravitation and Cosmology,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1622222,Explaining LIGO’s observations via isolated binary evolution with natal kicks,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,46,,LIGO,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,21,11
432,1625059,Detector Characterization Analysis of the Initial Laser Interferometer Gravitational-Wave Observatory (LIGO) Using Principal Component Analysis (PCA),thesis;core;hep,NA,,,,,,NA,NA,,,LIGO,Gravitation and Cosmology;Gravitation and Cosmology,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1625265,Where Are LIGO’s Big Black Holes?,published;hep;core;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,102,,LIGO,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,51
434,1626093,GW170814: A Three-Detector Observation of Gravitational Waves from a Binary Black Hole Coalescence,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,1437,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,536,462,365
435,1626096,First search for nontensorial gravitational waves from known pulsars,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,50,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,19,9
436,1628944,Effects of data quality vetoes on a search for compact binary coalescences in Advanced LIGO’s first observing run,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,62,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,27
437,1628949,First narrow-band search for continuous gravitational waves from known pulsars in advanced detector data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,37,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,11,10
438,1629458,The Ligo Data Analysis System,hep;conferencepaper,NA,1396605,,,,,NA,NA,,,LIGO,Data analysis and statistics,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1630774,The Electromagnetic Counterpart of the Binary Neutron Star Merger LIGO/VIRGO GW170817. V. Rising X-ray Emission from an Off-Axis Jet,published;hep;core;fermilab;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,222,,LIGO;VIRGO,astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,89,69,50
440,1630781,The Electromagnetic Counterpart of the Binary Neutron Star Merger LIGO/VIRGO GW170817. VIII. A Comparison to Cosmological Short-duration Gamma-ray Bursts,published;hep;core;fermilab;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,76,,LIGO;VIRGO,astro-ph.HE;Astrophysics,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,31,20
